application_date,segment,branch_id,state,zone,no_of_applicants
29-11-2017,1,159,BIHAR,EAST,0
29-11-2017,1,165,ORISSA,EAST,11
29-11-2017,1,202,UTTARAKHAND,EAST,10
29-11-2017,1,207,GUJARAT,WEST,0
29-11-2017,1,217,BIHAR,EAST,0
29-11-2017,1,248,MAHARASHTRA,WEST,15
29-11-2017,1,249,MAHARASHTRA,WEST,4
29-11-2017,1,250,GUJARAT,WEST,19
29-11-2017,1,251,TRIPURA,EAST,18
29-11-2017,1,254,ASSAM,EAST,6
29-11-2017,1,255,ASSAM,EAST,4
29-11-2017,1,257,GUJARAT,WEST,0
29-11-2017,1,258,HARYANA,NORTH,0
29-11-2017,1,259,HARYANA,NORTH,0
29-11-2017,1,260,TAMIL NADU,SOUTH,0
29-11-2017,1,261,HARYANA,NORTH,0
29-11-2017,1,262,UTTAR PRADESH,EAST,0
29-11-2017,1,263,ANDHRA PRADESH,SOUTH,0
29-11-2017,1,264,PUNJAB,NORTH,0
29-11-2017,1,265,ANDHRA PRADESH,SOUTH,0
29-11-2017,1,266,TELANGANA,SOUTH,0
29-11-2017,1,267,ANDHRA PRADESH,SOUTH,0
29-11-2017,1,268,UTTAR PRADESH,EAST,0
29-11-2017,1,269,UTTAR PRADESH,EAST,0
29-11-2017,1,270,UTTAR PRADESH,EAST,0
29-11-2017,1,271,HARYANA,NORTH,0
30-11-2017,1,1,WEST BENGAL,EAST,449
30-11-2017,1,3,DELHI,NORTH,310
30-11-2017,1,5,KARNATAKA,SOUTH,354
30-11-2017,1,7,WEST BENGAL,EAST,86
30-11-2017,1,8,WEST BENGAL,EAST,136
30-11-2017,1,9,WEST BENGAL,EAST,66
30-11-2017,1,10,WEST BENGAL,EAST,103
30-11-2017,1,11,WEST BENGAL,EAST,121
30-11-2017,1,13,TAMIL NADU,SOUTH,64
30-11-2017,1,14,UTTAR PRADESH,EAST,0
30-11-2017,1,15,PUNJAB,NORTH,54
30-11-2017,1,16,TELANGANA,SOUTH,254
30-11-2017,1,17,ANDHRA PRADESH,SOUTH,35
30-11-2017,1,18,MAHARASHTRA,WEST,171
30-11-2017,1,19,MAHARASHTRA,WEST,345
30-11-2017,1,20,ORISSA,SOUTH,115
30-11-2017,1,21,MAHARASHTRA,WEST,40
30-11-2017,1,29,WEST BENGAL,EAST,46
30-11-2017,1,34,GUJARAT,WEST,343
30-11-2017,1,35,TAMIL NADU,SOUTH,0
30-11-2017,1,36,ASSAM,EAST,163
30-11-2017,1,42,WEST BENGAL,EAST,117
30-11-2017,1,43,TAMIL NADU,SOUTH,0
30-11-2017,1,48,ORISSA,SOUTH,108
30-11-2017,1,61,GUJARAT,WEST,161
30-11-2017,1,62,PUNJAB,NORTH,25
30-11-2017,1,63,JHARKHAND,SOUTH,63
30-11-2017,1,64,KARNATAKA,SOUTH,27
30-11-2017,1,65,ASSAM,EAST,71
30-11-2017,1,66,ANDHRA PRADESH,SOUTH,0
30-11-2017,1,67,GUJARAT,WEST,354
30-11-2017,1,68,GUJARAT,WEST,48
30-11-2017,1,69,TAMIL NADU,SOUTH,0
30-11-2017,1,70,MAHARASHTRA,WEST,39
30-11-2017,1,72,PUNJAB,NORTH,17
30-11-2017,1,73,PUNJAB,NORTH,27
30-11-2017,1,74,MAHARASHTRA,WEST,120
30-11-2017,1,76,TAMIL NADU,SOUTH,8
30-11-2017,1,77,MAHARASHTRA,WEST,40
30-11-2017,1,78,MAHARASHTRA,WEST,68
30-11-2017,1,79,UTTARAKHAND,EAST,35
30-11-2017,1,82,KERALA,SOUTH,12
30-11-2017,1,84,CHHATTISGARH,CENTRAL,0
30-11-2017,1,85,MAHARASHTRA,WEST,55
30-11-2017,1,100,UTTAR PRADESH,EAST,0
30-11-2017,1,101,UTTAR PRADESH,EAST,0
30-11-2017,1,103,BIHAR,EAST,113
30-11-2017,1,104,JHARKHAND,SOUTH,64
30-11-2017,1,105,GUJARAT,WEST,33
30-11-2017,1,111,ANDHRA PRADESH,SOUTH,0
30-11-2017,1,117,MAHARASHTRA,WEST,1
30-11-2017,1,120,TRIPURA,EAST,85
30-11-2017,1,121,KARNATAKA,SOUTH,0
30-11-2017,1,135,MAHARASHTRA,WEST,444
30-11-2017,1,136,TAMIL NADU,SOUTH,178
30-11-2017,1,137,MAHARASHTRA,WEST,46
30-11-2017,1,147,MADHYA PRADESH,CENTRAL,54
30-11-2017,1,159,BIHAR,EAST,0
30-11-2017,1,165,ORISSA,EAST,40
30-11-2017,1,202,UTTARAKHAND,EAST,39
30-11-2017,1,207,GUJARAT,WEST,5
30-11-2017,1,217,BIHAR,EAST,0
30-11-2017,1,248,MAHARASHTRA,WEST,42
30-11-2017,1,249,MAHARASHTRA,WEST,25
30-11-2017,1,250,GUJARAT,WEST,43
30-11-2017,1,251,TRIPURA,EAST,71
30-11-2017,1,254,ASSAM,EAST,17
30-11-2017,1,255,ASSAM,EAST,16
30-11-2017,1,257,GUJARAT,WEST,0
30-11-2017,1,258,HARYANA,NORTH,0
30-11-2017,1,259,HARYANA,NORTH,0
30-11-2017,1,260,TAMIL NADU,SOUTH,0
30-11-2017,1,261,HARYANA,NORTH,0
30-11-2017,1,262,UTTAR PRADESH,EAST,0
30-11-2017,1,263,ANDHRA PRADESH,SOUTH,0
30-11-2017,1,264,PUNJAB,NORTH,0
30-11-2017,1,265,ANDHRA PRADESH,SOUTH,0
30-11-2017,1,266,TELANGANA,SOUTH,0
30-11-2017,1,267,ANDHRA PRADESH,SOUTH,0
30-11-2017,1,268,UTTAR PRADESH,EAST,0
30-11-2017,1,269,UTTAR PRADESH,EAST,0
30-11-2017,1,270,UTTAR PRADESH,EAST,0
30-11-2017,1,271,HARYANA,NORTH,0
01-12-2017,1,1,WEST BENGAL,EAST,0
01-12-2017,1,3,DELHI,NORTH,0
01-12-2017,1,5,KARNATAKA,SOUTH,0
01-12-2017,1,7,WEST BENGAL,EAST,0
01-12-2017,1,8,WEST BENGAL,EAST,0
01-12-2017,1,9,WEST BENGAL,EAST,0
01-12-2017,1,10,WEST BENGAL,EAST,0
01-12-2017,1,11,WEST BENGAL,EAST,0
01-12-2017,1,13,TAMIL NADU,SOUTH,0
01-12-2017,1,14,UTTAR PRADESH,EAST,0
01-12-2017,1,15,PUNJAB,NORTH,0
01-12-2017,1,16,TELANGANA,SOUTH,0
01-12-2017,1,17,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,18,MAHARASHTRA,WEST,0
01-12-2017,1,19,MAHARASHTRA,WEST,0
01-12-2017,1,20,ORISSA,SOUTH,0
01-12-2017,1,21,MAHARASHTRA,WEST,56
01-12-2017,1,29,WEST BENGAL,EAST,0
01-12-2017,1,34,GUJARAT,WEST,0
01-12-2017,1,35,TAMIL NADU,SOUTH,0
01-12-2017,1,36,ASSAM,EAST,0
01-12-2017,1,42,WEST BENGAL,EAST,0
01-12-2017,1,43,TAMIL NADU,SOUTH,0
01-12-2017,1,48,ORISSA,SOUTH,0
01-12-2017,1,61,GUJARAT,WEST,0
01-12-2017,1,62,PUNJAB,NORTH,0
01-12-2017,1,63,JHARKHAND,SOUTH,0
01-12-2017,1,64,KARNATAKA,SOUTH,0
01-12-2017,1,65,ASSAM,EAST,0
01-12-2017,1,66,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,67,GUJARAT,WEST,0
01-12-2017,1,68,GUJARAT,WEST,0
01-12-2017,1,69,TAMIL NADU,SOUTH,0
01-12-2017,1,70,MAHARASHTRA,WEST,0
01-12-2017,1,72,PUNJAB,NORTH,0
01-12-2017,1,73,PUNJAB,NORTH,0
01-12-2017,1,74,MAHARASHTRA,WEST,0
01-12-2017,1,76,TAMIL NADU,SOUTH,0
01-12-2017,1,77,MAHARASHTRA,WEST,0
01-12-2017,1,78,MAHARASHTRA,WEST,0
01-12-2017,1,79,UTTARAKHAND,EAST,0
01-12-2017,1,82,KERALA,SOUTH,0
01-12-2017,1,84,CHHATTISGARH,CENTRAL,0
01-12-2017,1,85,MAHARASHTRA,WEST,0
01-12-2017,1,100,UTTAR PRADESH,EAST,0
01-12-2017,1,101,UTTAR PRADESH,EAST,0
01-12-2017,1,103,BIHAR,EAST,0
01-12-2017,1,104,JHARKHAND,SOUTH,0
01-12-2017,1,105,GUJARAT,WEST,0
01-12-2017,1,111,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,117,MAHARASHTRA,WEST,0
01-12-2017,1,120,TRIPURA,EAST,0
01-12-2017,1,121,KARNATAKA,SOUTH,0
01-12-2017,1,135,MAHARASHTRA,WEST,0
01-12-2017,1,136,TAMIL NADU,SOUTH,0
01-12-2017,1,137,MAHARASHTRA,WEST,0
01-12-2017,1,147,MADHYA PRADESH,CENTRAL,0
01-12-2017,1,159,BIHAR,EAST,0
01-12-2017,1,165,ORISSA,EAST,0
01-12-2017,1,202,UTTARAKHAND,EAST,0
01-12-2017,1,207,GUJARAT,WEST,0
01-12-2017,1,217,BIHAR,EAST,0
01-12-2017,1,248,MAHARASHTRA,WEST,0
01-12-2017,1,249,MAHARASHTRA,WEST,0
01-12-2017,1,250,GUJARAT,WEST,0
01-12-2017,1,251,TRIPURA,EAST,0
01-12-2017,1,254,ASSAM,EAST,0
01-12-2017,1,255,ASSAM,EAST,0
01-12-2017,1,257,GUJARAT,WEST,0
01-12-2017,1,258,HARYANA,NORTH,0
01-12-2017,1,259,HARYANA,NORTH,0
01-12-2017,1,260,TAMIL NADU,SOUTH,0
01-12-2017,1,261,HARYANA,NORTH,0
01-12-2017,1,262,UTTAR PRADESH,EAST,0
01-12-2017,1,263,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,264,PUNJAB,NORTH,0
01-12-2017,1,265,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,266,TELANGANA,SOUTH,0
01-12-2017,1,267,ANDHRA PRADESH,SOUTH,0
01-12-2017,1,268,UTTAR PRADESH,EAST,0
01-12-2017,1,269,UTTAR PRADESH,EAST,0
01-12-2017,1,270,UTTAR PRADESH,EAST,0
01-12-2017,1,271,HARYANA,NORTH,0
02-12-2017,1,1,WEST BENGAL,EAST,0
02-12-2017,1,3,DELHI,NORTH,0
02-12-2017,1,5,KARNATAKA,SOUTH,0
02-12-2017,1,7,WEST BENGAL,EAST,0
02-12-2017,1,8,WEST BENGAL,EAST,0
02-12-2017,1,9,WEST BENGAL,EAST,0
02-12-2017,1,10,WEST BENGAL,EAST,0
02-12-2017,1,11,WEST BENGAL,EAST,0
02-12-2017,1,13,TAMIL NADU,SOUTH,0
02-12-2017,1,14,UTTAR PRADESH,EAST,0
02-12-2017,1,15,PUNJAB,NORTH,0
02-12-2017,1,16,TELANGANA,SOUTH,0
02-12-2017,1,17,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,18,MAHARASHTRA,WEST,0
02-12-2017,1,19,MAHARASHTRA,WEST,0
02-12-2017,1,20,ORISSA,SOUTH,0
02-12-2017,1,21,MAHARASHTRA,WEST,44
02-12-2017,1,29,WEST BENGAL,EAST,0
02-12-2017,1,34,GUJARAT,WEST,0
02-12-2017,1,35,TAMIL NADU,SOUTH,0
02-12-2017,1,36,ASSAM,EAST,0
02-12-2017,1,42,WEST BENGAL,EAST,0
02-12-2017,1,43,TAMIL NADU,SOUTH,0
02-12-2017,1,48,ORISSA,SOUTH,0
02-12-2017,1,61,GUJARAT,WEST,0
02-12-2017,1,62,PUNJAB,NORTH,0
02-12-2017,1,63,JHARKHAND,SOUTH,0
02-12-2017,1,64,KARNATAKA,SOUTH,0
02-12-2017,1,65,ASSAM,EAST,0
02-12-2017,1,66,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,67,GUJARAT,WEST,0
02-12-2017,1,68,GUJARAT,WEST,0
02-12-2017,1,69,TAMIL NADU,SOUTH,0
02-12-2017,1,70,MAHARASHTRA,WEST,0
02-12-2017,1,72,PUNJAB,NORTH,0
02-12-2017,1,73,PUNJAB,NORTH,0
02-12-2017,1,74,MAHARASHTRA,WEST,0
02-12-2017,1,76,TAMIL NADU,SOUTH,0
02-12-2017,1,77,MAHARASHTRA,WEST,0
02-12-2017,1,78,MAHARASHTRA,WEST,0
02-12-2017,1,79,UTTARAKHAND,EAST,0
02-12-2017,1,82,KERALA,SOUTH,0
02-12-2017,1,84,CHHATTISGARH,CENTRAL,0
02-12-2017,1,85,MAHARASHTRA,WEST,0
02-12-2017,1,100,UTTAR PRADESH,EAST,0
02-12-2017,1,101,UTTAR PRADESH,EAST,0
02-12-2017,1,103,BIHAR,EAST,0
02-12-2017,1,104,JHARKHAND,SOUTH,0
02-12-2017,1,105,GUJARAT,WEST,0
02-12-2017,1,111,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,117,MAHARASHTRA,WEST,0
02-12-2017,1,120,TRIPURA,EAST,0
02-12-2017,1,121,KARNATAKA,SOUTH,0
02-12-2017,1,135,MAHARASHTRA,WEST,0
02-12-2017,1,136,TAMIL NADU,SOUTH,0
02-12-2017,1,137,MAHARASHTRA,WEST,0
02-12-2017,1,147,MADHYA PRADESH,CENTRAL,0
02-12-2017,1,159,BIHAR,EAST,0
02-12-2017,1,165,ORISSA,EAST,0
02-12-2017,1,202,UTTARAKHAND,EAST,0
02-12-2017,1,207,GUJARAT,WEST,0
02-12-2017,1,217,BIHAR,EAST,0
02-12-2017,1,248,MAHARASHTRA,WEST,0
02-12-2017,1,249,MAHARASHTRA,WEST,0
02-12-2017,1,250,GUJARAT,WEST,0
02-12-2017,1,251,TRIPURA,EAST,0
02-12-2017,1,254,ASSAM,EAST,0
02-12-2017,1,255,ASSAM,EAST,0
02-12-2017,1,257,GUJARAT,WEST,0
02-12-2017,1,258,HARYANA,NORTH,0
02-12-2017,1,259,HARYANA,NORTH,0
02-12-2017,1,260,TAMIL NADU,SOUTH,0
02-12-2017,1,261,HARYANA,NORTH,0
02-12-2017,1,262,UTTAR PRADESH,EAST,0
02-12-2017,1,263,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,264,PUNJAB,NORTH,0
02-12-2017,1,265,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,266,TELANGANA,SOUTH,0
02-12-2017,1,267,ANDHRA PRADESH,SOUTH,0
02-12-2017,1,268,UTTAR PRADESH,EAST,0
02-12-2017,1,269,UTTAR PRADESH,EAST,0
02-12-2017,1,270,UTTAR PRADESH,EAST,0
02-12-2017,1,271,HARYANA,NORTH,0
03-12-2017,1,1,WEST BENGAL,EAST,11
03-12-2017,1,3,DELHI,NORTH,9
03-12-2017,1,5,KARNATAKA,SOUTH,21
03-12-2017,1,7,WEST BENGAL,EAST,8
03-12-2017,1,8,WEST BENGAL,EAST,7
03-12-2017,1,9,WEST BENGAL,EAST,5
03-12-2017,1,10,WEST BENGAL,EAST,11
03-12-2017,1,11,WEST BENGAL,EAST,6
03-12-2017,1,13,TAMIL NADU,SOUTH,3
03-12-2017,1,14,UTTAR PRADESH,EAST,0
03-12-2017,1,15,PUNJAB,NORTH,0
03-12-2017,1,16,TELANGANA,SOUTH,9
03-12-2017,1,17,ANDHRA PRADESH,SOUTH,1
03-12-2017,1,18,MAHARASHTRA,WEST,9
03-12-2017,1,19,MAHARASHTRA,WEST,12
03-12-2017,1,20,ORISSA,SOUTH,6
03-12-2017,1,21,MAHARASHTRA,WEST,0
03-12-2017,1,29,WEST BENGAL,EAST,6
03-12-2017,1,34,GUJARAT,WEST,5
03-12-2017,1,35,TAMIL NADU,SOUTH,0
03-12-2017,1,36,ASSAM,EAST,10
03-12-2017,1,42,WEST BENGAL,EAST,7
03-12-2017,1,43,TAMIL NADU,SOUTH,0
03-12-2017,1,48,ORISSA,SOUTH,4
03-12-2017,1,61,GUJARAT,WEST,13
03-12-2017,1,62,PUNJAB,NORTH,1
03-12-2017,1,63,JHARKHAND,SOUTH,0
03-12-2017,1,64,KARNATAKA,SOUTH,3
03-12-2017,1,65,ASSAM,EAST,3
03-12-2017,1,66,ANDHRA PRADESH,SOUTH,0
03-12-2017,1,67,GUJARAT,WEST,37
03-12-2017,1,68,GUJARAT,WEST,2
03-12-2017,1,69,TAMIL NADU,SOUTH,0
03-12-2017,1,70,MAHARASHTRA,WEST,1
03-12-2017,1,72,PUNJAB,NORTH,2
03-12-2017,1,73,PUNJAB,NORTH,1
03-12-2017,1,74,MAHARASHTRA,WEST,5
03-12-2017,1,76,TAMIL NADU,SOUTH,0
03-12-2017,1,77,MAHARASHTRA,WEST,4
03-12-2017,1,78,MAHARASHTRA,WEST,1
03-12-2017,1,79,UTTARAKHAND,EAST,0
03-12-2017,1,82,KERALA,SOUTH,2
03-12-2017,1,84,CHHATTISGARH,CENTRAL,0
03-12-2017,1,85,MAHARASHTRA,WEST,2
03-12-2017,1,100,UTTAR PRADESH,EAST,0
03-12-2017,1,101,UTTAR PRADESH,EAST,0
03-12-2017,1,103,BIHAR,EAST,1
03-12-2017,1,104,JHARKHAND,SOUTH,2
03-12-2017,1,105,GUJARAT,WEST,2
03-12-2017,1,111,ANDHRA PRADESH,SOUTH,0
03-12-2017,1,117,MAHARASHTRA,WEST,0
03-12-2017,1,120,TRIPURA,EAST,3
03-12-2017,1,121,KARNATAKA,SOUTH,0
03-12-2017,1,135,MAHARASHTRA,WEST,25
03-12-2017,1,136,TAMIL NADU,SOUTH,12
03-12-2017,1,137,MAHARASHTRA,WEST,3
03-12-2017,1,147,MADHYA PRADESH,CENTRAL,0
03-12-2017,1,159,BIHAR,EAST,0
03-12-2017,1,165,ORISSA,EAST,3
03-12-2017,1,202,UTTARAKHAND,EAST,1
03-12-2017,1,207,GUJARAT,WEST,0
03-12-2017,1,217,BIHAR,EAST,0
03-12-2017,1,248,MAHARASHTRA,WEST,3
03-12-2017,1,249,MAHARASHTRA,WEST,0
03-12-2017,1,250,GUJARAT,WEST,2
03-12-2017,1,251,TRIPURA,EAST,7
03-12-2017,1,254,ASSAM,EAST,1
03-12-2017,1,255,ASSAM,EAST,0
03-12-2017,1,257,GUJARAT,WEST,0
03-12-2017,1,258,HARYANA,NORTH,0
03-12-2017,1,259,HARYANA,NORTH,0
03-12-2017,1,260,TAMIL NADU,SOUTH,0
03-12-2017,1,261,HARYANA,NORTH,0
03-12-2017,1,262,UTTAR PRADESH,EAST,0
03-12-2017,1,263,ANDHRA PRADESH,SOUTH,0
03-12-2017,1,264,PUNJAB,NORTH,0
03-12-2017,1,265,ANDHRA PRADESH,SOUTH,0
03-12-2017,1,266,TELANGANA,SOUTH,0
03-12-2017,1,267,ANDHRA PRADESH,SOUTH,0
03-12-2017,1,268,UTTAR PRADESH,EAST,0
03-12-2017,1,269,UTTAR PRADESH,EAST,0
03-12-2017,1,270,UTTAR PRADESH,EAST,0
03-12-2017,1,271,HARYANA,NORTH,0
04-12-2017,1,1,WEST BENGAL,EAST,114
04-12-2017,1,3,DELHI,NORTH,64
04-12-2017,1,5,KARNATAKA,SOUTH,106
04-12-2017,1,7,WEST BENGAL,EAST,23
04-12-2017,1,8,WEST BENGAL,EAST,29
04-12-2017,1,9,WEST BENGAL,EAST,19
04-12-2017,1,10,WEST BENGAL,EAST,49
04-12-2017,1,11,WEST BENGAL,EAST,22
04-12-2017,1,13,TAMIL NADU,SOUTH,17
04-12-2017,1,14,UTTAR PRADESH,EAST,0
04-12-2017,1,15,PUNJAB,NORTH,12
04-12-2017,1,16,TELANGANA,SOUTH,82
04-12-2017,1,17,ANDHRA PRADESH,SOUTH,5
04-12-2017,1,18,MAHARASHTRA,WEST,62
04-12-2017,1,19,MAHARASHTRA,WEST,71
04-12-2017,1,20,ORISSA,SOUTH,34
04-12-2017,1,21,MAHARASHTRA,WEST,47
04-12-2017,1,29,WEST BENGAL,EAST,13
04-12-2017,1,34,GUJARAT,WEST,91
04-12-2017,1,35,TAMIL NADU,SOUTH,0
04-12-2017,1,36,ASSAM,EAST,41
04-12-2017,1,42,WEST BENGAL,EAST,24
04-12-2017,1,43,TAMIL NADU,SOUTH,0
04-12-2017,1,48,ORISSA,SOUTH,24
04-12-2017,1,61,GUJARAT,WEST,39
04-12-2017,1,62,PUNJAB,NORTH,12
04-12-2017,1,63,JHARKHAND,SOUTH,19
04-12-2017,1,64,KARNATAKA,SOUTH,7
04-12-2017,1,65,ASSAM,EAST,34
04-12-2017,1,66,ANDHRA PRADESH,SOUTH,0
04-12-2017,1,67,GUJARAT,WEST,87
04-12-2017,1,68,GUJARAT,WEST,12
04-12-2017,1,69,TAMIL NADU,SOUTH,0
04-12-2017,1,70,MAHARASHTRA,WEST,6
04-12-2017,1,72,PUNJAB,NORTH,7
04-12-2017,1,73,PUNJAB,NORTH,5
04-12-2017,1,74,MAHARASHTRA,WEST,40
04-12-2017,1,76,TAMIL NADU,SOUTH,1
04-12-2017,1,77,MAHARASHTRA,WEST,6
04-12-2017,1,78,MAHARASHTRA,WEST,15
04-12-2017,1,79,UTTARAKHAND,EAST,15
04-12-2017,1,82,KERALA,SOUTH,4
04-12-2017,1,84,CHHATTISGARH,CENTRAL,0
04-12-2017,1,85,MAHARASHTRA,WEST,13
04-12-2017,1,100,UTTAR PRADESH,EAST,0
04-12-2017,1,101,UTTAR PRADESH,EAST,0
04-12-2017,1,103,BIHAR,EAST,26
04-12-2017,1,104,JHARKHAND,SOUTH,13
04-12-2017,1,105,GUJARAT,WEST,8
04-12-2017,1,111,ANDHRA PRADESH,SOUTH,0
04-12-2017,1,117,MAHARASHTRA,WEST,0
04-12-2017,1,120,TRIPURA,EAST,29
04-12-2017,1,121,KARNATAKA,SOUTH,0
04-12-2017,1,135,MAHARASHTRA,WEST,110
04-12-2017,1,136,TAMIL NADU,SOUTH,48
04-12-2017,1,137,MAHARASHTRA,WEST,16
04-12-2017,1,147,MADHYA PRADESH,CENTRAL,14
04-12-2017,1,159,BIHAR,EAST,0
04-12-2017,1,165,ORISSA,EAST,15
04-12-2017,1,202,UTTARAKHAND,EAST,9
04-12-2017,1,207,GUJARAT,WEST,0
04-12-2017,1,217,BIHAR,EAST,0
04-12-2017,1,248,MAHARASHTRA,WEST,12
04-12-2017,1,249,MAHARASHTRA,WEST,1
04-12-2017,1,250,GUJARAT,WEST,10
04-12-2017,1,251,TRIPURA,EAST,18
04-12-2017,1,254,ASSAM,EAST,4
04-12-2017,1,255,ASSAM,EAST,6
04-12-2017,1,257,GUJARAT,WEST,0
04-12-2017,1,258,HARYANA,NORTH,0
04-12-2017,1,259,HARYANA,NORTH,0
04-12-2017,1,260,TAMIL NADU,SOUTH,0
04-12-2017,1,261,HARYANA,NORTH,0
04-12-2017,1,262,UTTAR PRADESH,EAST,0
04-12-2017,1,263,ANDHRA PRADESH,SOUTH,0
04-12-2017,1,264,PUNJAB,NORTH,0
04-12-2017,1,265,ANDHRA PRADESH,SOUTH,0
04-12-2017,1,266,TELANGANA,SOUTH,0
04-12-2017,1,267,ANDHRA PRADESH,SOUTH,0
04-12-2017,1,268,UTTAR PRADESH,EAST,0
04-12-2017,1,269,UTTAR PRADESH,EAST,0
04-12-2017,1,270,UTTAR PRADESH,EAST,0
04-12-2017,1,271,HARYANA,NORTH,0
05-12-2017,1,1,WEST BENGAL,EAST,141
05-12-2017,1,3,DELHI,NORTH,65
05-12-2017,1,5,KARNATAKA,SOUTH,84
05-12-2017,1,7,WEST BENGAL,EAST,37
05-12-2017,1,8,WEST BENGAL,EAST,38
05-12-2017,1,9,WEST BENGAL,EAST,19
05-12-2017,1,10,WEST BENGAL,EAST,52
05-12-2017,1,11,WEST BENGAL,EAST,7
05-12-2017,1,13,TAMIL NADU,SOUTH,10
05-12-2017,1,14,UTTAR PRADESH,EAST,0
05-12-2017,1,15,PUNJAB,NORTH,12
05-12-2017,1,16,TELANGANA,SOUTH,77
05-12-2017,1,17,ANDHRA PRADESH,SOUTH,6
05-12-2017,1,18,MAHARASHTRA,WEST,60
05-12-2017,1,19,MAHARASHTRA,WEST,90
05-12-2017,1,20,ORISSA,SOUTH,38
05-12-2017,1,21,MAHARASHTRA,WEST,39
05-12-2017,1,29,WEST BENGAL,EAST,12
05-12-2017,1,34,GUJARAT,WEST,74
05-12-2017,1,35,TAMIL NADU,SOUTH,0
05-12-2017,1,36,ASSAM,EAST,54
05-12-2017,1,42,WEST BENGAL,EAST,28
05-12-2017,1,43,TAMIL NADU,SOUTH,0
05-12-2017,1,48,ORISSA,SOUTH,24
05-12-2017,1,61,GUJARAT,WEST,33
05-12-2017,1,62,PUNJAB,NORTH,14
05-12-2017,1,63,JHARKHAND,SOUTH,24
05-12-2017,1,64,KARNATAKA,SOUTH,14
05-12-2017,1,65,ASSAM,EAST,26
05-12-2017,1,66,ANDHRA PRADESH,SOUTH,0
05-12-2017,1,67,GUJARAT,WEST,76
05-12-2017,1,68,GUJARAT,WEST,11
05-12-2017,1,69,TAMIL NADU,SOUTH,0
05-12-2017,1,70,MAHARASHTRA,WEST,9
05-12-2017,1,72,PUNJAB,NORTH,6
05-12-2017,1,73,PUNJAB,NORTH,7
05-12-2017,1,74,MAHARASHTRA,WEST,23
05-12-2017,1,76,TAMIL NADU,SOUTH,3
05-12-2017,1,77,MAHARASHTRA,WEST,9
05-12-2017,1,78,MAHARASHTRA,WEST,16
05-12-2017,1,79,UTTARAKHAND,EAST,15
05-12-2017,1,82,KERALA,SOUTH,7
05-12-2017,1,84,CHHATTISGARH,CENTRAL,0
05-12-2017,1,85,MAHARASHTRA,WEST,8
05-12-2017,1,100,UTTAR PRADESH,EAST,0
05-12-2017,1,101,UTTAR PRADESH,EAST,0
05-12-2017,1,103,BIHAR,EAST,42
05-12-2017,1,104,JHARKHAND,SOUTH,16
05-12-2017,1,105,GUJARAT,WEST,18
05-12-2017,1,111,ANDHRA PRADESH,SOUTH,0
05-12-2017,1,117,MAHARASHTRA,WEST,1
05-12-2017,1,120,TRIPURA,EAST,28
05-12-2017,1,121,KARNATAKA,SOUTH,0
05-12-2017,1,135,MAHARASHTRA,WEST,94
05-12-2017,1,136,TAMIL NADU,SOUTH,67
05-12-2017,1,137,MAHARASHTRA,WEST,18
05-12-2017,1,147,MADHYA PRADESH,CENTRAL,18
05-12-2017,1,159,BIHAR,EAST,0
05-12-2017,1,165,ORISSA,EAST,13
05-12-2017,1,202,UTTARAKHAND,EAST,11
05-12-2017,1,207,GUJARAT,WEST,3
05-12-2017,1,217,BIHAR,EAST,0
05-12-2017,1,248,MAHARASHTRA,WEST,12
05-12-2017,1,249,MAHARASHTRA,WEST,5
05-12-2017,1,250,GUJARAT,WEST,6
05-12-2017,1,251,TRIPURA,EAST,21
05-12-2017,1,254,ASSAM,EAST,1
05-12-2017,1,255,ASSAM,EAST,8
05-12-2017,1,257,GUJARAT,WEST,0
05-12-2017,1,258,HARYANA,NORTH,0
05-12-2017,1,259,HARYANA,NORTH,0
05-12-2017,1,260,TAMIL NADU,SOUTH,0
05-12-2017,1,261,HARYANA,NORTH,0
05-12-2017,1,262,UTTAR PRADESH,EAST,0
05-12-2017,1,263,ANDHRA PRADESH,SOUTH,0
05-12-2017,1,264,PUNJAB,NORTH,0
05-12-2017,1,265,ANDHRA PRADESH,SOUTH,0
05-12-2017,1,266,TELANGANA,SOUTH,0
05-12-2017,1,267,ANDHRA PRADESH,SOUTH,0
05-12-2017,1,268,UTTAR PRADESH,EAST,0
05-12-2017,1,269,UTTAR PRADESH,EAST,0
05-12-2017,1,270,UTTAR PRADESH,EAST,0
05-12-2017,1,271,HARYANA,NORTH,0
06-12-2017,1,1,WEST BENGAL,EAST,127
06-12-2017,1,3,DELHI,NORTH,85
06-12-2017,1,5,KARNATAKA,SOUTH,103
06-12-2017,1,7,WEST BENGAL,EAST,43
06-12-2017,1,8,WEST BENGAL,EAST,34
06-12-2017,1,9,WEST BENGAL,EAST,22
06-12-2017,1,10,WEST BENGAL,EAST,48
06-12-2017,1,11,WEST BENGAL,EAST,57
